Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,44.450001,46.480000,44.450001,46.029999,23.300674,0
2007-05-01,46.150002,47.549999,46.150002,47.470001,24.029606,0
2007-06-01,47.630001,47.900002,46.389999,46.590000,23.584148,0
2007-07-01,45.779999,46.389999,43.740002,43.740002,22.141466,0
2007-08-01,43.490002,43.490002,42.119999,43.119999,21.827610,0
2007-09-01,43.509998,43.509998,42.180000,42.650002,21.589695,0
2007-10-01,43.230000,43.770000,42.169998,42.520000,21.523890,0
2007-11-01,41.779999,41.779999,38.860001,39.330002,19.909092,0
2007-12-01,39.060001,40.740002,36.029999,36.709999,18.582829,0
2008-01-01,36.680000,36.680000,33.689999,36.009998,19.872446,0
2008-02-01,36.630001,37.720001,35.310001,36.650002,20.225636,0
2008-03-01,36.509998,36.900002,35.200001,36.840000,20.330490,0
2008-04-01,37.360001,37.860001,36.740002,37.130001,20.490528,0
2008-05-01,37.490002,39.669998,37.490002,39.619999,21.864656,0
2008-06-01,39.490002,40.369999,38.639999,38.639999,21.323837,0
2008-07-01,38.240002,38.240002,36.439999,37.009998,20.424309,0
2008-08-01,37.160000,37.660000,36.230000,37.369999,20.746462,0
2008-09-01,36.580002,36.580002,32.820000,33.669998,18.692362,0
2008-10-01,33.099998,33.099998,24.240000,26.400000,14.656321,0
2008-11-01,26.280001,27.180000,20.420000,23.620001,13.112964,0
2008-12-01,21.480000,23.469999,20.600000,21.590000,11.985982,0
2009-01-01,22.430000,23.170000,19.820000,20.320000,12.420145,0
2009-02-01,20.040001,21.410000,18.469999,18.790001,11.484966,0
2009-03-01,17.860001,21.750000,17.860001,20.250000,12.377361,0
2009-04-01,20.730000,24.830000,20.730000,24.590000,15.030087,0
2009-05-01,25.010000,26.940001,24.490000,26.940001,16.466473,0
2009-06-01,27.820000,27.950001,24.700001,25.830000,15.788009,0
2009-07-01,25.969999,28.570000,24.340000,28.070000,17.157160,0
2009-08-01,28.820000,29.670000,28.000000,29.190001,17.862484,0
2009-09-01,28.590000,31.969999,28.420000,31.360001,19.190390,0
2009-10-01,30.570000,33.389999,30.270000,30.670000,18.768150,0
2009-11-01,30.690001,33.020000,30.690001,31.670000,19.380087,0
2009-12-01,32.200001,33.610001,31.559999,33.160000,20.291878,0
2010-01-01,33.889999,34.630001,32.150002,32.150002,19.675049,0
2010-02-01,32.830002,33.799999,31.879999,33.419998,20.452255,0
2010-03-01,34.200001,35.509998,34.200001,35.160000,21.517096,0
2010-04-01,35.630001,37.889999,35.630001,36.540001,22.361626,0
2010-05-01,37.020000,37.020000,32.299999,33.459999,20.476736,0
2010-06-01,32.369999,34.419998,31.290001,31.290001,19.148746,0
2010-07-01,31.320000,33.750000,31.320000,33.049999,20.225826,0
2010-08-01,33.700001,33.810001,30.860001,31.090000,19.026352,0
2010-09-01,32.250000,34.840000,32.250000,34.680000,21.223349,0
2010-10-01,34.970001,36.529999,34.540001,36.529999,22.355501,0
2010-11-01,36.730000,39.200001,36.730000,38.610001,23.628412,0
2010-12-01,39.380001,41.200001,39.380001,41.200001,25.213428,0
2011-01-01,41.290001,42.410000,40.450001,42.410000,25.953924,0
2011-02-01,42.759998,44.889999,42.759998,44.889999,27.471622,0
2011-03-01,44.040001,46.639999,43.709999,46.639999,28.542583,0
2011-04-01,46.790001,47.080002,45.139999,47.080002,28.811863,0
2011-05-01,46.520000,46.520000,44.630001,46.250000,28.303921,0
2011-06-01,45.310001,45.709999,42.950001,45.709999,27.973444,0
2011-07-01,46.169998,46.570000,44.480000,44.480000,27.220716,0
2011-08-01,44.360001,44.360001,37.740002,41.180000,25.201193,0
2011-09-01,40.770000,41.430000,36.650002,36.650002,22.428940,0
2011-10-01,35.490002,42.820000,35.490002,41.660000,25.494942,0
2011-11-01,40.480000,43.049999,39.459999,42.810001,26.198721,0
2011-12-01,42.669998,43.400002,40.099998,41.570000,25.439865,0
2012-01-01,42.400002,44.759998,42.360001,44.209999,27.055477,0
2012-02-01,44.980000,46.799999,44.980000,46.000000,28.150923,0
2012-03-01,46.360001,46.369999,44.570000,45.110001,27.606262,0
2012-04-01,45.320000,45.320000,43.389999,44.779999,27.404306,0
2012-05-01,44.779999,44.849998,40.259998,40.259998,24.638178,0
2012-06-01,39.369999,40.740002,38.630001,40.740002,24.931925,0
2012-07-01,40.070000,42.810001,40.060001,42.330002,25.904970,0
2012-08-01,42.430000,44.459999,41.910000,43.529999,27.084766,0
2012-09-01,43.560001,45.820000,43.080002,43.410000,27.010103,0
2012-10-01,43.310001,44.169998,42.700001,43.330002,26.960325,0
2012-11-01,44.250000,44.779999,42.509998,43.590000,27.122099,0
2012-12-01,43.599998,45.400002,43.599998,44.849998,27.906086,0
2013-01-01,42.610001,44.930000,42.590000,44.700001,27.812756,0
2013-02-01,45.060001,45.919998,44.119999,44.619999,29.939157,0
2013-03-01,44.459999,45.830002,44.180000,45.599998,30.596716,0
2013-04-01,45.130001,45.230000,42.959999,44.279999,29.711025,0
2013-05-01,43.500000,46.340000,43.500000,45.639999,30.623558,0
2013-06-01,45.610001,45.889999,43.950001,44.910000,30.133736,0
2013-07-01,42.560001,44.360001,42.470001,44.060001,29.563410,0
2013-08-01,45.009998,45.009998,43.779999,43.919998,31.199287,0
2013-09-01,43.910000,46.099998,43.910000,45.939999,32.634228,0
2013-10-01,46.369999,48.000000,45.630001,47.480000,33.728195,0
2013-11-01,47.220001,48.369999,46.959999,47.360001,33.642952,0
2013-12-01,47.419998,47.490002,43.759998,44.770000,31.803101,0
2014-01-01,44.200001,45.669998,43.950001,44.020000,33.782806,0
2014-02-01,43.009998,46.189999,43.009998,46.189999,35.448151,0
2014-03-01,45.930000,47.459999,45.450001,47.459999,36.422802,0
2014-04-01,47.730000,47.730000,45.520000,46.580002,35.747459,0
