Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,6.567000,6.845000,6.567000,6.775000,4.154958,0
2007-05-01,6.788000,7.053000,6.788000,7.053000,4.325450,0
2007-06-01,7.084000,7.127000,6.906000,7.038000,4.316251,0
2007-07-01,7.118000,7.333000,6.970000,6.979000,4.280067,0
2007-08-01,7.004000,7.157000,6.701000,7.107000,4.358565,0
2007-09-01,7.205000,7.555000,7.061000,7.542000,4.625342,0
2007-10-01,7.645000,7.920000,7.584000,7.920000,4.857161,0
2007-11-01,7.770000,7.923000,7.396000,7.704000,4.724693,0
2007-12-01,7.656000,7.880000,7.311000,7.311000,4.483675,0
2008-01-01,7.253000,7.277000,6.436000,6.616000,4.292798,0
2008-02-01,6.667000,6.686000,6.374000,6.528000,4.235699,0
2008-03-01,6.531000,6.544000,6.233000,6.426000,4.212257,0
2008-04-01,6.579000,6.849000,6.527000,6.767000,4.435783,0
2008-05-01,6.820000,7.041000,6.820000,6.990000,4.581960,0
2008-06-01,6.947000,7.022000,6.612000,6.647000,4.357122,0
2008-07-01,6.688000,6.688000,6.283000,6.372000,4.176859,0
2008-08-01,6.324000,6.399000,6.211000,6.323000,4.144741,0
2008-09-01,6.233000,6.233000,5.493000,5.715000,3.746196,0
2008-10-01,5.693000,5.693000,4.234000,4.810000,3.152965,0
2008-11-01,4.801000,4.969000,3.892000,4.474000,2.932716,0
2008-12-01,4.128000,4.546000,4.128000,4.526000,2.966802,0
2009-01-01,4.635000,4.635000,4.100000,4.270000,2.812439,0
2009-02-01,4.259000,4.430000,3.957000,3.957000,2.606281,0
2009-03-01,3.820000,4.349000,3.747000,4.233000,2.789034,0
2009-04-01,4.275000,4.506000,4.275000,4.497000,2.962978,0
2009-05-01,4.510000,4.780000,4.510000,4.780000,3.149440,0
2009-06-01,4.869000,4.884000,4.648000,4.781000,3.150100,0
2009-07-01,4.803000,5.069000,4.616000,5.069000,3.339857,0
2009-08-01,5.155000,5.201000,4.985000,5.159000,3.399156,0
2009-09-01,5.075000,5.497000,5.075000,5.446000,3.588254,0
2009-10-01,5.311000,5.673000,5.297000,5.383000,3.546745,0
2009-11-01,5.416000,5.768000,5.416000,5.678000,3.741115,0
2009-12-01,5.755000,5.856000,5.639000,5.828000,3.839946,0
2010-01-01,5.905000,5.930000,5.561000,5.561000,3.675866,0
2010-02-01,5.629000,5.739000,5.466000,5.710000,3.774356,0
2010-03-01,5.784000,6.038000,5.784000,6.028000,3.991091,0
